X1	X10	X100	X101	X102	X103	X104	X105	X106	X107	X108	X109	X11	X110	X111	X112	X113	X114	X115	X116	X117	X118	X119	X12	X120	X121	X122	X123	X124	X125	X126	X127	X128	X129	X13	X130	X131	X132	X133	X134	X135	X136	X137	X138	X139	X14	X140	X15	X16	X17	X18	X19	X2	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X3	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X4	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X5	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X6	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X7	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X8	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X9	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99	taxa
1.75097276264591	5.69105691056911	0	0	0	0	0	0	NA	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	1.66666666666667	0	0	NA	0	0	NA	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	3.68098159509202	3.8961038961039	0	0	17.3076923076923	0	0	0	0	0	0	4.8780487804878	14.1843971631206	20.4545454545455	4.6242774566474	6.45161290322581	0	9.18918918918919	14.6788990825688	22.9268292682927	2.85714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.75190575190575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0.587371512481645	0	0	0	0	0	0	0	NA	0	0	f:Abeoformidae_Group_MAIP_2
0	0	0	0	0	0	0	0	NA	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	1.2012012012012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	0	f:Amoebidianae
0	0	0	0	0	0	0	0	NA	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	0	0	NA	3.18725099601594	0	0	NA	0	NA	0	11.5384615384615	0	0	0	0	0	0	0.900900900900901	0	0	0	0	0	13.8888888888889	1.92307692307692	0	0	0	48.936170212766	34.1463414634146	63.1284916201117	13.4146341463415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.60655737704918	0	0	0	0	0	0	0	0	1.53321976149915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0.734214390602056	0	0	0	0	0	0	0	NA	0	0	f:Ichthyophonidae_Freshwater
0.778210116731518	0	0	0	0	0	0	0	NA	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	2.88461538461538	0	0	100	6.03290676416819	17.1717171717172	55.3191489361702	0	NA	0	0	8.33333333333333	0	0	NA	37.5	20	NA	0	0	100	NA	0	NA	0	0	0	0	0	1.70940170940171	0	35.2941176470588	32.7327327327327	56.9948186528497	48.2758620689655	47.239263803681	34.4155844155844	52.7777777777778	47.2222222222222	8.97435897435897	1.53846153846154	0	0	13.8297872340426	20.7317073170732	12.2905027932961	3.65853658536585	0	0	0	10.752688172043	0	0	0	0	0	0	18	22.2222222222222	33.3333333333333	28.463476070529	34.375	0	34.7826086956522	31.3725490196078	37.6899696048632	44.5901639344262	58.1294964028777	62.2535211267606	53.5211267605634	7.11805555555556	52	11.9047619047619	0	13.6363636363636	9.52380952380952	12.80276816609	0	9.86842105263158	7.58928571428571	10.4838709677419	3.76175548589342	4.08858603066439	3.08310991957105	0	1.24740124740125	0	0	0	0	0	0	0	0	5.21327014218009	0	36	21.0526315789474	0	0	0	0	0	NA	0	0	0	66.6666666666667	17.9310344827586	4.34782608695652	34.2105263157895	0	0	0	NA	0	0	f:Monosigidae_Group_A
0	0	0	0	0	0	0	0	NA	NA	0	0	2.77777777777778	0	0	0	NA	0	0	0	0	0	0	8.65384615384615	100	0	0	0	0	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	0	0	NA	0	NA	0	12.8205128205128	7.69230769230769	10.3448275862069	13.2075471698113	0	0	5.04201680672269	7.50750750750751	5.69948186528497	0	3.68098159509202	0	9.25925925925926	0	0	4.61538461538462	0	6.17283950617284	0	0	0	0	0	0	5.78034682080925	15.0537634408602	4.11764705882353	5.40540540540541	7.3394495412844	0	6.42857142857143	13.9344262295082	0	12.3456790123457	6.21468926553672	0	0	11.9444444444444	5.59006211180124	0	0.60790273556231	0	0	0	0.768245838668374	0	0	0	4.26229508196721	0	5.55555555555556	0	0	3.28947368421053	0	0	0	0	0.670241286863271	2.088772845953	0	0	0	0	0	0	6.18556701030928	4.42477876106195	0	0	0	0	0	0	20.353982300885	0	0	19.4029850746269	NA	0	0	0	0	0	0	0	0	0	0	NA	0	0	f:Monosigidae_Group_O
0	0	0	0	0	0	0	0	NA	NA	0	15.9090909090909	6.48148148148148	0	0	0	NA	0	0	0	0	0	0	0.961538461538462	0	0	0	0	0	7.4468085106383	0	NA	0	0	13.3333333333333	0	0	NA	0	0	NA	0	0	0	NA	44.1860465116279	NA	33.5714285714286	16.6666666666667	11.1888111888112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.283185840708	8.25688073394496	0	52.2388059701493	NA	0	0	0	33.3333333333333	0	0	0	0	0	0	NA	0	0	f:Salpingoecidae_Group_C1
0	0	0	0	0	0	0	0	NA	NA	0	0	0	0	0	0	NA	0	0	0	15.7894736842105	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	0	0	NA	0	NA	0	0	0	0	0	0	3.42465753424658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.64705882352941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03806228373702	0	0	0	0	0	0	0.536193029490617	0	0.693000693000693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.9402985074627	NA	0	0	0	0	0	0	0	0	0	0	NA	0	0	f:Salpingoecidae_Group_C2
0	0	0	0	0	0	0	0	NA	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	0	16.6666666666667	NA	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.9473684210526	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	0	f:Salpingoecidae_Group_C3
13.715953307393	32.9268292682927	100	60.5263157894737	100	100	100	100	NA	NA	100	84.0909090909091	24.0740740740741	42.5454545454545	100	100	NA	100	100	100	84.2105263157895	100	100	68.2692307692308	0	100	0	93.9670932358318	82.8282828282828	37.2340425531915	100	NA	100	100	76.6666666666667	100	100	NA	29.1666666666667	63.3333333333333	NA	96.8127490039841	100	0	NA	53.4883720930233	NA	65	56.4102564102564	75.5244755244755	88.5057471264368	75.4716981132076	12.3931623931624	92.4657534246575	50	52.5525525525526	32.6424870466321	49.6551724137931	37.4233128834356	27.9220779220779	36.1111111111111	38.8888888888889	55.7692307692308	32	41.304347826087	70.3703703703704	18.0851063829787	35.3658536585366	20.6703910614525	78.0487804878049	75.177304964539	73.8636363636364	73.4104046242775	60.2150537634409	40	52.4324324324324	49.5412844036697	40.4878048780488	7.85714285714286	13.1147540983607	43	8.64197530864197	56.4971751412429	70.0251889168766	59.375	41.1111111111111	49.6894409937888	62.3529411764706	57.1428571428571	50.1639344262295	41.1510791366906	36.9014084507042	35.0832266325224	89.5833333333333	16	80.9523809523809	51.8032786885246	86.3636363636364	84.9206349206349	84.7750865051903	100	82.8947368421053	92.4107142857143	85.0806451612903	95.2978056426332	94.3781942078365	95.5764075067024	24.0208877284595	13.2363132363132	100	13.8888888888889	65.9574468085106	100	97.3809523809524	77.319587628866	19.9115044247788	75	29.8578199052133	29.3103448275862	48	0	100	36.283185840708	91.743119266055	100	16.4179104477612	NA	100	100	32.0117474302496	0	82.0689655172414	95.6521739130435	65.7894736842105	100	82.2916666666667	100	NA	100	85.0746268656716	Unclassified
0	0	0	0	0	0	0	0	NA	NA	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	NA	33.3333333333333	0	NA	0	0	0	NA	2.32558139534884	NA	0	0	5.59440559440559	0	0	1.28205128205128	0	0	0	0.259067357512953	0	0	25.974025974026	0	0	6.41025641025641	6.15384615384615	9.78260869565217	0	4.25531914893617	0	0	0	2.12765957446809	0	16.1849710982659	7.52688172043011	12.3529411764706	32.972972972973	28.4403669724771	35.1219512195122	82.8571428571429	72.9508196721311	27	44.4444444444444	0	0	0	17.7777777777778	0	1.96078431372549	0	2.29508196721311	0	0	6.59411011523688	0.520833333333333	32	7.14285714285714	2.62295081967213	0	0	0.69204152249135	0	3.94736842105263	0	4.43548387096774	0.940438871473354	0	0.134048257372654	0	0	0	0	0	0	0	0	0	0	0	4.48275862068965	0	0	0	7.07964601769912	0	0	0	NA	0	0	1.17474302496329	0	0	0	0	0	17.7083333333333	0	NA	0	0	UnclassifiedClade-2
