Group.1	X1	X10	X100	X101	X102	X103	X104	X105	X106	X107	X108	X109	X11	X110	X111	X112	X113	X114	X115	X116	X117	X118	X119	X12	X120	X121	X122	X123	X124	X125	X126	X127	X128	X129	X13	X130	X131	X132	X133	X134	X135	X136	X137	X138	X139	X14	X140	X15	X16	X17	X18	X19	X2	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X3	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X4	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X5	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X6	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X7	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X8	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X9	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99
o:Fragilariales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o:Hibberdiales	1	0	536	656	289	85	0	0	0	0	59	0	0	0	65	0	123	616	387	819	2141	497	564	0	2367	2389	324	707	1401	1051	1025	705	0	221	5	761	322	645	423	1049	362	34	1332	1282	0	0	0	1	17	18	8	0	5	7	2	5	4	2	1	7	1	5	15	0	27	2	2	0	0	0	0	0	0	0	2	2	3	0	0	0	0	0	34	11	0	7	0	0	0	0	0	0	3	0	0	4	15	0	0	1	0	0	7	7	33	13	23	2	0	433	99	340	228	454	671	559	286	0	9	102	0	31	3	61	151	6	126	775	525	3	767	443	463	896	509	289	905	205	407	1
o:Hydrurales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
o:Labyrinthulomycetes	0	6	0	0	0	0	0	23	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	3	12	7	9	10	0	7	5	7	0	0	6	0	0	0	4	13	7	0	13	24	0	0	23	0	16	16	0	0	0	13	13	9	8	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	19	0	0	0	21	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	6
o:Melosirales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	9	3	7	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	7	71	19	38	22	3	0	0	9	5	27	8	0	0	0	0	0	13	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	3
o:Nanomonadea	95	13	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	4	0	7	25	0	0	4	0	26	5	20	43	6	23	15	15	27	25	26	19	17	10	0	5	60	0	0	0	0	0	0	0	0	0	0	37	0	0	0	9	16	9	8	0	45	15	38	22	32	25	21	16	0	123	14	0	0	8	5	30	94	8	0	9	10	6	13	0	11	151	0	46	0	0	0	0	0	0	13	14	0	0	0	7	0	0	9	0	0	236	8	13	0	0	0	0	0	0	0	0	0
o:Naviculales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o:Ochromonadales	72	78	0	608	455	400	158	89	165	0	0	85	50	0	95	0	0	770	337	0	134	124	1390	78	1095	158	1996	737	281	1383	464	1657	60	84	151	206	216	245	534	1136	1377	44	1716	1186	0	37	0	41	91	68	82	51	82	59	65	166	169	40	243	97	67	11	81	120	64	48	74	118	85	0	33	29	0	0	65	23	0	9	0	17	26	5	0	8	11	160	124	0	0	119	112	0	68	42	13	19	197	0	10	20	0	20	32	53	73	167	189	50	245	2632	681	1738	1040	1055	1377	568	790	51	61	643	447	922	14	315	313	9	389	1102	171	24	719	1155	1233	417	1300	91	436	310	50	18
o:Paraphysomonadales	164	497	274	576	0	37	104	21	424	49	89	177	211	51	74	0	41	0	328	0	34	226	0	365	0	0	0	98	0	439	667	203	0	67	268	146	321	150	133	646	326	199	1108	839	0	103	0	136	84	95	140	85	181	90	113	149	358	134	170	147	101	25	286	290	205	174	100	263	51	103	112	203	87	41	581	207	62	57	21	37	44	12	0	11	0	528	0	0	0	8	21	6	101	48	0	34	370	0	0	33	36	51	111	99	239	297	282	266	341	750	573	2402	1104	821	1360	359	413	476	133	215	167	229	63	117	170	0	325	598	480	225	625	479	299	247	163	108	267	0	57	105
o:Parmales	0	0	0	0	0	0	19	32	0	4	0	0	0	10	15	0	0	0	37	0	48	17	25	0	47	42	47	39	48	0	0	30	8	0	0	35	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	30	20	0	12	21	0	0	0	0	10	0	14	0	0	0	42	18	0	3	11	0	0	0	0	16	0	0	0
o:Pseudodendromonadales	135	56	921	1855	2211	2082	2872	1230	2536	474	1010	1521	19	3023	1510	2785	1203	3219	2096	625	2420	608	959	35	1488	1340	1594	1226	1728	1632	614	327	364	711	0	1182	553	764	480	255	345	49	113	299	0	23	0	85	59	110	105	115	50	90	80	76	38	25	48	39	67	41	78	108	211	222	122	462	393	213	236	109	192	114	66	231	46	107	51	109	301	153	153	187	97	60	89	174	121	135	230	111	415	250	3	12	78	52	85	241	17	63	8	14	27	32	56	120	178	308	286	480	471	649	1531	1556	1736	155	71	92	284	337	6	518	130	2	340	614	879	83	762	2211	922	1285	655	406	697	247	286	73
o:Pseudophyllomitidae	0	15	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	10	0	0	0	7	0	5	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o:Rhabdonematales	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o:Rhizosoleniales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	8	0	6	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o:Surirellales	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	35	35	0	0	0	0	0	0	0	0	0	7	0	0	10	0	219	0	0	0	0	0	0	0	0	0	19	284	87	0	0	27	0	0	0	0	0	0	222	0	0	0	0	41	155	0	47	10	14	159	9	33	73	18	14	17	0	0	0	0	210	0	19	11	0	0	0	12	0	15	0	18	270	0	0	0	140	735	0	36	0	47	36	0	0	0	11	0	0	10	0	0	0	57	0	0	0	0	0	0	0	0	0	37
o:Synurales	41	102	0	0	0	0	36	0	0	28	0	0	73	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	13	0	40	0	0	0	8	0	28	65	0	264	122	472	431	201	457	245	187	169	189	100	3	138	138	94	30	93	53	19	49	31	45	82	47	171	46	17	35	8	45	23	11	0	25	22	794	0	26	23	68	12	0	0	0	0	3	531	0	0	28	0	12	26	26	20	6	15	623	116	0	0	32	31	104	94	72	0	92	1160	118	0	0	0	0	31	42	0	0	357	832	0	0	6	0	0	0	0	0	0	81
o:Thalassiophysales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o:Thalassiosirales	29	181	28	0	0	0	152	40	0	185	213	103	56	137	16	2242	277	0	27	33	33	94	90	8	0	262	0	0	0	0	0	0	0	0	21	58	86	95	277	554	223	1345	336	0	0	3279	0	2112	286	484	187	137	44	63	251	179	357	446	363	372	160	213	1050	122	1242	462	345	246	57	234	892	594	659	1197	124	2420	1122	1166	843	640	1046	804	264	434	242	218	319	351	258	311	199	222	187	212	24	73	1360	19	108	575	449	481	587	302	333	605	498	272	108	0	0	26	0	113	42	432	0	491	1209	0	0	9	6139	189	297	1270	50	72	257	275	30	84	77	105	206	0	98	0	370	1804
Unclassified	6586	5712	1234	1183	1690	1374	2418	820	1542	1535	755	1601	3313	3622	1241	16435	3234	1645	759	1283	2144	535	1470	2935	4395	6589	2594	1339	2109	2383	1883	1592	2458	1033	2105	2666	3395	1249	2325	7852	3213	16189	3261	1906	0	2611	0	3315	2141	3655	3265	1765	7512	2106	1798	2038	2016	1957	2345	3462	1543	3487	29558	4705	3353	2267	12572	5302	2339	3747	7553	6749	8114	12660	3973	30779	9527	9877	8366	7228	5536	3505	2107	3734	1638	4575	1939	2666	3319	3123	3245	2064	1544	2138	1914	2081	5900	601	753	4237	2928	3693	5479	5356	3434	9631	10709	3855	11464	2280	1646	1864	2588	2154	1934	3147	1984	16477	5144	1475	2959	904	5206	1045	1173	5407	1876	3821	3081	6547	1287	1496	1673	1581	1982	582	1234	1225	5317	3018
