Group.1	X1	X10	X100	X101	X102	X103	X104	X105	X106	X107	X108	X109	X11	X110	X111	X112	X113	X114	X115	X116	X117	X118	X119	X12	X120	X121	X122	X123	X124	X125	X126	X127	X128	X129	X13	X130	X131	X132	X133	X134	X135	X136	X137	X138	X139	X14	X140	X15	X16	X17	X18	X19	X2	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X3	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X4	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X5	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X6	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X7	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X8	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X9	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99
o:Achnanthales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o:Apoikiales	25	14	124	106	0	0	0	0	0	0	21	0	9	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	21	0	35	0	4	27	0	1	105	0	0	9	0	5	13	15	15	1	3	13	36	108	80	6	10	7	9	7	0	30	15	4	6	12	7	0	0	0	0	0	76	0	0	6	5	0	4	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	1	2	7	0	5	11	30	82	112	114	364	254	336	332	183	69	21	18	140	23	30	0	18	11	13	0	0	0	18	92	504	149	89	11	27	96	0	0	0
o:Apostomatia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o:Aulacoseirales	78	220	60	0	0	59	136	0	0	0	24	0	63	120	8	189	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	152	0	141	0	78	86	117	14	0	33	0	0	0	38	0	32	10	16	82	7	139	176	64	24	10	4	0	26	6	7	81	34	621	203	14	15	22	117	40	159	94	185	31	96	113	237	115	60	25	6	83	66	47	11	7	187	41	107	7	31	13	50	66	13	139	0	15	148	36	37	35	9	12	40	38	117	154	0	0	0	0	0	66	127	0	1407	21	27	1284	104	177	0	6	104	0	0	1138	25	23	0	23	0	0	0	99	0	37	814
o:Bacillariales	58	17	0	0	49	0	0	0	76	32	0	0	11	0	0	339	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	193	0	26	36	26	0	50	205	0	98	0	0	0	14	0	20	13	18	18	38	72	43	20	108	72	31	44	26	31	33	44	9	32	7	44	56	9	35	50	19	60	39	70	107	84	28	60	19	46	8	20	6	15	57	28	33	43	6	33	14	56	72	29	0	42	0	32	163	43	58	60	58	6	54	34	17	118	0	0	0	0	0	119	0	0	77	22	7	161	0	34	0	46	15	0	0	449	27	0	0	15	0	0	0	0	0	37	74
o:Bicoecales	12	0	76	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	12	0	0	0	0	0	13	20	31	48	32	17	11	0	14	0	0	0	12	0	8	50	0	0	15	17	54	12	45	5	7	18	9	0	21	4	0	16	6	7	0	0	0	0	5	0	0	0	0	0	0	0	10	0	5	0	0	0	12	0	0	0	3	0	0	0	0	70	0	0	8	0	0	0	0	0	73	5	0	8	0	13	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o:Cercomonadida	0	0	0	0	0	0	0	23	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	40	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2	0	32	0	5	0	0	0	0	0	0	0	0	4	7	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0	244	70	0	0	0	7	0	0	0	0	0	6	0	19	0	0	0	0	0	0	61	0	34	0	0	0	0	0	0
o:Chaetocerotales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	14	10	0	0	33	0	0	18	10	4	4	0	8	0	10	5	0	11	0	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	4	0	0	0	3	0	6	0	8	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
o:Choreotrichida	504	3217	3673	1873	3365	550	275	429	4094	1597	327	845	2807	2941	180	5984	3389	1616	1119	862	1443	616	668	2713	168	135	334	706	11658	310	295	5119	9894	10892	1480	2034	1332	10930	8347	9445	3225	650	509	255	0	2691	0	5801	1975	3929	5747	2712	813	2080	1855	3156	1710	3527	3019	2721	1656	1957	5046	3014	10592	6430	3629	10155	5308	1659	5081	7306	2144	6676	3044	4595	2738	2110	2067	4710	8016	7700	3921	4231	2748	3171	3231	3590	1888	5989	6531	6542	2581	1169	6649	3407	3209	8042	6418	2564	3747	3218	2920	1436	437	269	297	2297	435	1133	5801	312	1485	1240	4770	811	2604	3211	911	5462	610	1145	2108	8316	4066	1558	369	1133	0	1936	433	2200	498	2326	736	795	475	2280	1113	8464
o:Choreotrichida-Tintinnina	695	3242	228	206	0	56	65	47	73	38	18	0	2671	0	0	263	0	0	0	36	33	567	189	8030	524	240	0	80	571	50	113	368	757	421	6375	143	144	904	1491	1381	1495	4005	1041	1002	0	736	0	1209	2014	1240	3015	2702	1889	1699	2240	1925	938	2062	899	1205	817	691	2904	3970	2260	2122	1308	1227	522	934	460	1183	963	1403	3099	1070	580	741	372	180	306	831	2621	3367	2412	3356	1826	2558	2088	4325	850	1604	538	688	1164	1616	2511	1707	1840	4117	3307	3457	4425	4702	1151	1491	2405	2405	1428	650	701	90	105	996	225	299	228	4293	2073	666	731	292	613	1603	307	883	537	492	0	1339	0	425	65	0	170	71	0	121	225	2666
o:Chromulinales	2	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	62	0	0	0	74	0	0	0	0	0	30	0	0	25	0	3	0	56	0	2	0	6	0	18	14	6	30	0	8	0	20	5	22	26	5	2	33	0	11	4	19	42	3	11	51	32	253	61	71	335	179	145	131	63	8	0	0	4	0	10	0	0	0	0	0	0	0	0	0	0	45	0	16	12	0	2	0	0	12	11	6	8	17	0	0	0	21	36	0	4	0	63	15	0	0	18	0	0	47	0	0	22	0	16	0	0	0	17	0	0	0	0	0	27
o:Chrysophyceae_Clade-EC2H	17	35	298	3632	1013	325	88	9	101	0	29	42	21	341	52	202	146	1213	2282	1178	2804	969	1098	39	1854	1715	1520	4401	5308	1983	1718	745	653	203	39	783	434	293	343	364	612	30	735	610	0	10	0	30	23	41	42	44	13	43	60	49	72	0	18	40	48	65	57	0	45	36	78	93	16	0	0	0	0	0	20	0	0	0	0	0	26	39	58	41	26	90	14	10	0	14	140	59	30	45	0	0	73	12	0	18	0	0	0	11	30	25	16	58	85	774	381	1113	1485	1525	945	676	524	103	1	193	165	361	0	251	272	0	493	888	321	30	1574	1164	1289	637	621	396	1537	1210	300	32
o:Chrysophyceae_Cluster-I	6	80	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	35	0	42	24	42	26	14	44	18	7	0	0	7	6	14	12	0	104	12	12	23	41	55	33	50	79	60	0	0	36	0	0	0	0	0	5	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	23	9	0	0	94	0	0	0	93	0	33	31	19	0	0	17	12	54	13	0	0	0	11	0	0	0	0	0	0	0	0	0	12
o:Chrysophyceae_Cluster-II	8	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	26	0	0	0	30	11	18	19	2	0	0	2	13	33	18	30	7	236	0	0	65	74	21	35	26	4	9	0	0	11	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	9	0	0	6	0	0	0	0	0	0	0	5	9	0	0	0	0	8	0	74	0	88	31	0	0	0	14	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	16
o:Chrysophyceae_env_clade-I	59	242	1974	5182	425	1011	875	731	351	114	534	124	60	673	1048	4652	2701	10438	9351	2650	3712	2204	1431	119	3721	4476	2497	3546	3617	4626	1213	828	28	915	37	4998	3601	1839	2841	1943	557	60	723	287	0	96	0	134	54	81	166	122	19	792	285	371	559	78	85	106	241	66	249	84	313	561	549	437	215	95	47	96	0	65	73	49	51	58	26	83	790	541	260	234	129	190	124	150	139	210	243	120	359	203	4	8	181	27	39	206	48	137	43	50	131	173	125	172	174	919	741	2486	2553	1611	1327	1496	2129	58	53	544	385	409	45	603	235	11	1174	3444	5156	96	5466	1309	4005	2034	1764	1742	5250	741	756	232
o:Chrysosaccales	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	21	29	18	0	7	6	3	0	0	0	13	5	0	0	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	35	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	4	0	141	4	0	7	0	0	0	74	8
o:Colpodellida	20	66	0	355	515	25	72	78	679	69	19	0	58	386	28	0	0	0	0	0	165	70	0	79	1010	484	0	0	0	207	116	0	0	532	86	968	1101	1118	1118	3555	850	551	974	291	0	28	0	10	62	0	81	77	201	62	152	789	233	53	97	163	47	77	184	42	55	21	265	580	525	115	274	377	192	173	45	250	145	192	103	51	24	16	13	5	13	10	24	21	60	53	11	0	40	58	14	43	117	73	144	699	204	557	640	432	673	376	278	49	96	0	0	434	208	51	0	0	0	119	33	0	48	336	8	0	36	23	0	7	0	60	42	0	66	15	0	0	0	0	88	13
o:Cryomonadida	113	68	0	0	233	0	0	0	0	64	21	0	53	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	103	0	21	0	9	0	0	7	0	0	0	3	0	13	23	45	79	68	344	26	58	41	41	34	37	53	6	4	156	252	41	0	171	264	106	84	62	117	174	100	159	139	71	96	16	23	36	0	0	0	0	153	0	0	0	28	0	0	14	16	14	69	239	14	23	48	0	0	4	0	0	2	10	99	181	48	33	12	0	111	74	21	11	199	69	35	187	8	22	0	17	124	20	0	0	97	12	0	0	0	0	29	54	0	38	12
o:Cymbellales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0
o:Cyrtophoria_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	48	0	0	0	0	115	0	0	0	31	70	56	143	444	243	0	107	0	442	0	169	0	57	4	0	0	0	0	0	0	14	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	22	8	13	0	0	0	0	0	0	0	15	153	22	11	6	0	0	74	9	0	0	0	8	26	30	266	136	96	197	10	0	0	0	27	0	10	0	0	42	0	0	0	0	0	270	175	0	88	0	0	0	6	0	0	0	0	0	0	0	0	0	0
o:Cyrtophoria_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	64	36	11	0	4	0	5	0	0	0	0	0	17	0	3	38	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	11	49	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o:Cyrtophoria_8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o:Euglyphida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o:Euplotia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o:Fragilariales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o:Glissomonadida	0	0	104	116	0	11	0	24	0	89	0	0	0	0	0	186	0	0	0	59	0	0	0	0	99	0	147	0	0	61	0	27	67	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	11	0	24	0	0	0	0	0	11	0	0	0	27	17	0	6	0	0	25	0	0	50	0	0	7	10	5	11	0	14	0	0	14	0	0	0	0	0	0	25	0	0	0	0	0	4	0	0	0	6	0	0	8	0	3	6	6	0	16	0	0	0	21	0	255	15	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	31	0	148	0
o:Haptoria_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o:Hibberdiales	1	0	536	656	289	85	0	0	0	0	59	0	0	0	65	0	123	616	387	819	2141	497	564	0	2367	2389	324	707	1401	1051	1025	705	0	221	5	761	322	645	423	1049	362	34	1332	1282	0	0	0	1	17	18	8	0	5	7	2	5	4	2	1	7	1	5	15	0	27	2	2	0	0	0	0	0	0	0	2	2	3	0	0	0	0	0	34	11	0	7	0	0	0	0	0	0	3	0	0	4	15	0	0	1	0	0	7	7	33	13	23	2	0	433	99	340	228	454	671	559	286	0	9	102	0	31	3	61	151	6	126	775	525	3	767	443	463	896	509	289	905	205	407	1
o:Hydrurales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
o:Hymenostomatia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o:Hypotrichia	37	2071	196	95	305	154	36	0	150	539	13	59	726	263	16	445	0	0	0	0	0	0	11	920	0	0	0	0	0	93	127	382	460	0	527	166	6	69	124	15	0	7	0	0	0	126	0	399	557	1014	865	503	65	1455	645	726	354	77	178	301	107	355	472	9	61	427	467	686	434	259	106	240	771	559	58	737	314	382	257	194	23	22	8	0	33	40	23	19	0	122	34	26	128	49	182	80	227	45	55	132	30	45	9	9	4	42	7	142	47	0	0	0	83	73	268	18	376	1733	65	2405	475	227	100	907	2013	309	193	283	274	115	154	266	114	56	7	165	79	1169	200	36
o:Labyrinthulomycetes	0	6	0	0	0	0	0	23	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	3	12	7	9	10	0	7	5	7	0	0	6	0	0	0	4	13	7	0	13	24	0	0	23	0	16	16	0	0	0	13	13	9	8	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	19	0	0	0	21	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	6
o:Limnofilida	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
